Date,Close_AGG,Close_DIA,Close_EEM,Close_EFA,Close_FXI,Close_GLD,Close_HYG,Close_IEF,Close_IWM,Close_LQD,Close_QQQ,Close_SLV,Close_SPY,Close_TLT,Close_USO,Close_VWO,Close_VXX,Close_XLB,Close_XLE,Close_XLF,Close_XLI,Close_XLK,Close_XLP,Close_XLRE,Close_XLU,Close_XLV,Close_XLY,Dollar_Volume_AGG,Dollar_Volume_DIA,Dollar_Volume_EEM,Dollar_Volume_EFA,Dollar_Volume_FXI,Dollar_Volume_GLD,Dollar_Volume_HYG,Dollar_Volume_IEF,Dollar_Volume_IWM,Dollar_Volume_LQD,Dollar_Volume_QQQ,Dollar_Volume_SLV,Dollar_Volume_SPY,Dollar_Volume_TLT,Dollar_Volume_USO,Dollar_Volume_VWO,Dollar_Volume_VXX,Dollar_Volume_XLB,Dollar_Volume_XLE,Dollar_Volume_XLF,Dollar_Volume_XLI,Dollar_Volume_XLK,Dollar_Volume_XLP,Dollar_Volume_XLRE,Dollar_Volume_XLU,Dollar_Volume_XLV,Dollar_Volume_XLY,Volume_AGG,Volume_DIA,Volume_EEM,Volume_EFA,Volume_FXI,Volume_GLD,Volume_HYG,Volume_IEF,Volume_IWM,Volume_LQD,Volume_QQQ,Volume_SLV,Volume_SPY,Volume_TLT,Volume_USO,Volume_VWO,Volume_VXX,Volume_XLB,Volume_XLE,Volume_XLF,Volume_XLI,Volume_XLK,Volume_XLP,Volume_XLRE,Volume_XLU,Volume_XLV,Volume_XLY
2021-07-29,116.30000305175781,350.82000732421875,52.099998474121094,79.9000015258789,40.939998626708984,171.1699981689453,87.95999908447266,117.37999725341797,222.52000427246094,135.89999389648438,366.4800109863281,23.719999313354492,440.6499938964844,148.82000732421875,50.63999938964844,51.459999084472656,471.8399963378906,41.84000015258789,25.094999313354492,36.810001373291016,103.55999755859375,76.75,71.38999938964844,46.22999954223633,33.26499938964844,132.02999877929688,92.11000061035156,771010870.2316284,850984091.7663574,2257982673.8693237,1891233036.1175537,1309817940.0634766,1389831917.1325684,1642652982.9025269,728202026.9607544,5036695792.706299,2151133823.388672,9408458082.046509,679698952.3241043,20902364655.477905,1716192324.4628906,134596054.37774658,476313751.5258789,463509189.3625488,526129633.9187622,1099010399.9290466,1525192958.9012146,1011542988.1530762,923348550.0,629024423.6221313,354080189.49394226,1006193048.538208,747646274.0875244,673084618.460083,6629500,2425700,43339400,23670000,31993600,8119600,18675000,6203800,22634800,15828800,25672500,28655100,47435300,11532000,2657900,9256000,982344,12574800,43794000,41434200,9767700,12030600,8811100,7659100,30247800,5662700,7307400
2021-07-30,116.45999908447266,349.4800109863281,51.599998474121094,79.48999786376953,40.540000915527344,169.82000732421875,87.83999633789062,117.70999908447266,221.0500030517578,136.00999450683594,364.57000732421875,23.6299991607666,438.510009765625,149.52000427246094,50.65999984741211,51.11000061035156,483.3599853515625,42.0099983215332,24.69499969482422,36.52000045776367,103.36000061035156,76.69999694824219,71.51000213623047,46.380001068115234,32.98500061035156,132.14999389648438,90.21499633789062,646597560.9169006,1249985155.2947998,3085525108.757019,1907529427.7366638,957202123.6167908,1255258548.1384277,1850094786.8682861,665814838.8214111,6293956736.8927,1516253019.7616577,13301190889.221191,328655480.3276062,30235791385.351562,2144430853.276062,182664761.44981384,530210035.3317261,661354399.7973633,469352505.24749756,1224886801.8630981,1913111179.9800873,1325529991.8273926,778412929.0283203,743968609.2247009,231839711.33918762,833372637.4206543,876735919.5068359,841435270.8435059,5552100,3576700,59797000,23997100,23611300,7391700,21062100,5656400,28473000,11148100,36484600,13908400,68951200,14342100,3605700,10373900,1368244,11172400,49600600,52385300,12824400,10148800,10403700,4998700,25265200,6634400,9327000
2021-08-02,116.54000091552734,348.3500061035156,51.970001220703125,79.88999938964844,41.119998931884766,169.61000061035156,87.33999633789062,118.1500015258789,219.9499969482422,136.16000366210938,364.6000061035156,23.530000686645508,437.5899963378906,150.6699981689453,49.18000030517578,51.52000045776367,502.0799865722656,41.5,24.510000228881836,36.529998779296875,102.6500015258789,76.42500305175781,71.20999908447266,46.400001525878906,33.2400016784668,132.3300018310547,90.4749984741211,670547857.2677612,984820302.255249,2090997408.114624,2026329944.519043,751204812.48703,1828938558.581543,2382145996.118164,2303428799.74823,5321162296.170044,1639734076.1016846,9966013026.834106,337991988.86318207,25722984031.729126,3199130870.121765,289006271.7933655,877426823.7960815,715463980.8654785,705915000.0,1416942721.231842,1738458988.9068604,1634752599.3003845,932782447.2473145,858066246.9680786,316415530.405426,783274047.5517273,1107112494.3191528,660738913.8565063,5753800,2827100,40234700,25364000,18268600,10783200,27274400,19495800,24192600,12042700,27334100,14364300,58783300,21232700,5876500,17030800,1425000,17010000,57810800,47589900,15925500,12205200,12049800,6819300,23564200,8366300,7303000
2021-08-03,116.58000183105469,351.0899963378906,52.189998626708984,80.45999908447266,40.810001373291016,169.49000549316406,87.44000244140625,118.18000030517578,220.86000061035156,136.3000030517578,366.80999755859375,23.68000030517578,441.1499938964844,150.75,48.849998474121094,51.650001525878906,476.9599914550781,41.93000030517578,24.93000030517578,36.939998626708984,103.98999786376953,76.91500091552734,71.52999877929688,46.59000015258789,33.43000030517578,134.1699981689453,91.1449966430664,433129680.8029175,1340918023.0133057,1596486838.9911652,1531000908.5792542,709510440.8756256,915635856.6757202,1404172767.2058105,783214316.0224915,6139598812.966919,1788487750.0442505,13043213298.187256,281140803.62319946,25610477630.667114,2014306425.0,402265082.434845,472891918.9704895,863589961.0084534,550607992.0074463,1603048879.623413,1557744966.0888672,1540518227.3536682,832589501.9104004,618569970.4437256,310741324.01771545,868992799.9328613,1033337074.8977661,769792412.6480103,3715300,3819300,30589900,19028100,17385700,5402300,16058700,6627300,27798600,13121700,35558500,11872500,58053900,13361900,8234700,9155700,1810613,13131600,64302000,42169600,14814100,10824800,8647700,6669700,25994400,7701700,8445800
2021-08-04,116.56999969482422,347.989990234375,52.459999084472656,80.22000122070312,41.36000061035156,169.52999877929688,87.27999877929688,118.1500015258789,218.11000061035156,136.3300018310547,367.3399963378906,23.540000915527344,438.9800109863281,151.05999755859375,47.20000076293945,51.779998779296875,476.32000732421875,41.529998779296875,24.2549991607666,36.630001068115234,102.58000183105469,77.06999969482422,70.5999984741211,46.439998626708984,33.380001068115234,133.60000610351562,90.26000213623047,542551749.5796204,1085206784.5458984,1709493006.1660767,1030987455.6884766,1038119471.3195801,1660766727.041626,1493648803.1097412,891441761.5127563,5581107750.617981,1966723872.4151611,10874072039.593506,553295951.5190125,20514501669.415283,2759548929.400635,321101605.1902771,411371378.30200195,520603002.08514404,437709575.13427734,1565024714.849472,1917448687.9119873,1659836751.6281128,872648192.5445557,627386886.4402771,203156417.99240112,1080777674.583435,1111832610.7940674,714227396.9039917,4654300,3118500,32586600,12852000,25099600,9796300,17113300,7545000,25588500,14426200,29602200,23504500,46732200,18267900,6803000,7944600,1092969,10539600,64523800,52346400,16180900,11322800,8886500,4374600,32378000,8322100,7913000
2021-08-05,116.30999755859375,350.6099853515625,52.380001068115234,80.61000061035156,40.900001525878906,168.86000061035156,87.4800033569336,117.72000122070312,222.02999877929688,135.77000427246094,369.6700134277344,23.299999237060547,441.760009765625,150.2899932861328,48.099998474121094,51.619998931884766,464.79998779296875,41.470001220703125,24.530000686645508,37.11000061035156,103.05999755859375,77.49500274658203,70.94000244140625,46.810001373291016,33.744998931884766,133.0500030517578,91.125,381857352.98461914,792869420.8740234,835026263.0275726,956752036.2442017,602935552.4940491,1353412904.8919678,1352939487.917328,607976718.3044434,5309891826.806641,1895471452.6474,7927166800.942993,335559599.0123749,17215255052.563477,2306260062.9730225,150278825.23269653,431259281.0764313,528158268.5289917,579120273.046875,1123474031.4483643,1379311924.685669,1294588159.3322754,517248145.3323364,501049237.24365234,256003897.51052856,1072780512.0437622,1096451770.149231,492184350.0,3283100,2261400,15941700,11868900,14741700,8015000,15465700,5164600,23915200,13960900,21443900,14401700,38969700,15345400,3124300,8354500,1136313,13964800,45800000,37168200,12561500,6674600,7063000,5469000,31790800,8240900,5401200
2021-08-06,115.79000091552734,352.0899963378906,51.939998626708984,80.30999755859375,40.41999816894531,164.63999938964844,87.37999725341797,117.02999877929688,223.38999938964844,134.66000366210938,368.04998779296875,22.520000457763672,442.489990234375,147.77999877929688,47.56999969482422,51.27000045776367,452.79998779296875,42.06999969482422,24.7549991607666,37.86000061035156,103.54000091552734,77.43000030517578,70.94000244140625,46.72999954223633,33.724998474121094,132.94000244140625,90.50499725341797,441391483.48999023,747733525.2227783,1872410980.4935455,874776648.4069824,713388715.6829834,2230476855.731201,1129229180.505371,913723418.4692383,5457238973.0896,1163664421.6461182,12267878998.114014,805403044.3714142,20766055241.69922,3124704628.189087,249504648.39935303,465757192.1585083,538447105.4840088,591260189.7109985,896497343.6073303,2198946695.449829,898426941.9441223,588684806.3201904,957129606.9396973,161339996.41952515,674526949.4812012,920436694.9035645,526938195.0088501,3812000,2123700,36049500,10892500,17649400,13547600,12923200,7807600,24429200,8641500,33332100,35763900,46930000,21144300,5245000,9084400,1189150,14054200,36214800,58081000,8677100,7602800,13492100,3452600,20000800,6923700,5822200
2021-08-09,115.58000183105469,351.1499938964844,52.11000061035156,80.2699966430664,41.16999816894531,161.72000122070312,87.18000030517578,116.77999877929688,222.16000366210938,134.0800018310547,368.7300109863281,21.75,442.1300048828125,147.25,46.599998474121094,51.45000076293945,448.1600036621094,42.02000045776367,24.405000686645508,37.959999084472656,103.12999725341797,77.18000030517578,71.19999694824219,46.52000045776367,33.71500015258789,133.4499969482422,90.37999725341797,612412197.7020264,815545860.824585,1253886467.6864624,633892163.4902954,902932165.8416748,1867380854.095459,940558869.29245,1266187136.7645264,3826839359.0820312,1899457753.9398193,9572304831.207275,969999975.0,18225748339.282227,1905768400.0,244556791.9921875,326928739.84794617,583425896.7674255,451446076.9180298,1029729955.9719086,1822672132.0404053,770350140.4838562,555557078.1967163,644708852.3666382,165434425.62789917,568610220.5734253,1314816094.9325562,502567012.72735596,5298600,2322500,24062300,7897000,21931800,11547000,10788700,10842500,17225600,14166600,25960200,44597700,41222600,12942400,5248000,6354300,1301825,10743600,42193400,48015600,7469700,7198200,9054900,3556200,16865200,9852500,5560600
2021-08-10,115.43000030517578,352.7300109863281,52.18000030517578,80.44999694824219,41.619998931884766,161.77000427246094,86.9800033569336,116.55999755859375,222.60000610351562,133.77999877929688,366.8399963378906,21.6200008392334,442.67999267578125,146.57000732421875,47.68000030517578,51.63999938964844,440.4800109863281,42.654998779296875,24.834999084472656,38.36000061035156,104.18000030517578,76.625,71.70999908447266,46.02000045776367,33.75,133.13999938964844,90.73500061035156,846344305.2375793,1002105961.2121582,794315272.6455688,839753158.1451416,811381879.1770935,1111489345.3552246,2741861947.820282,838346126.4404297,5048924298.4375,1619206215.2252197,12887382543.347168,375989110.5949402,19185441006.573486,2010486133.4655762,197810017.26608276,310247952.33306885,481764000.0160217,684501827.4108887,1323283256.2179565,1569207888.9678955,1326305165.8851624,798539775.0,809727796.6621399,310768461.0912323,534404250.0,776552360.4400635,471912738.1744385,7332100,2841000,15222600,10438200,19495000,6870800,31522900,7192400,22681600,12103500,35130800,17390800,43339300,13716900,4148700,6007900,1093725,16047400,53283000,40907400,12730900,10421400,11291700,6752900,15834200,5832600,5201000
2021-08-11,115.54000091552734,354.94000244140625,52.31999969482422,81.0,41.970001220703125,164.0,87.12000274658203,116.69000244140625,223.69000244140625,133.99000549316406,366.2099914550781,21.84000015258789,443.7799987792969,146.47999572753906,48.29999923706055,51.83000183105469,428.4800109863281,43.255001068115234,25.030000686645508,38.79999923706055,105.52999877929688,76.63500213623047,71.94999694824219,46.27000045776367,34.064998626708984,131.82000732421875,91.0,771183290.1107788,1214782158.355713,1170644297.1717834,1214684100.0,712835288.7329102,1210713600.0,1379492971.4904785,846504284.7106934,5746886959.7229,2130735865.3533936,12542618965.338135,333747962.33177185,19541541600.247192,2523498774.395752,252464096.01211548,377068446.32110596,527954216.4168701,715645341.6717529,1193585618.743515,1876837443.0950165,1352599100.354004,830079689.138794,1078724719.2459106,188522489.8651123,629820946.6094971,1913037856.2927246,500554600.0,6674600,3422500,22374700,14996100,16984400,7382400,15834400,7254300,25691300,15902200,34249800,15281500,44034300,17227600,5227000,7275100,1232156,16544800,47686200,48372100,12817200,10831600,14992700,4074400,18488800,14512500,5500600
2021-08-12,115.55000305175781,355.2300109863281,51.86000061035156,80.93000030517578,41.33000183105469,164.0399932861328,87.2699966430664,116.56999969482422,223.16000366210938,134.17999267578125,367.5299987792969,21.5,445.1099853515625,146.24000549316406,48.099998474121094,51.4900016784668,419.8399963378906,43.185001373291016,25.0049991607666,38.869998931884766,105.33000183105469,77.07499694824219,71.91000366210938,46.43000030517578,34.099998474121094,132.86000061035156,91.04000091552734,579749030.3115845,1107820312.261963,1334150375.7019043,1007028179.7973633,805782114.6987915,854927233.0093384,1232933058.5739136,808086551.8844604,5192821705.215454,1958115469.116211,9544460044.299316,383867450.0,17318962464.038086,2151102736.8011475,135093655.7144165,411348474.4091034,482503634.8312988,415120144.2008972,913112555.3535461,1732295920.3979492,975914065.965271,535501663.7969971,462532334.5550537,173323191.1392212,645178791.1300659,1092149063.017273,476084580.7876587,5017300,3118600,25726000,12443200,19496300,5211700,14127800,6932200,23269500,14593200,25969200,17854300,38909400,14709400,2808600,7988900,1149256,9612600,36517200,44566400,9265300,6947800,6432100,3733000,18920200,8220300,5229400
2021-08-13,115.97000122070312,355.3900146484375,51.72999954223633,81.41999816894531,41.349998474121094,166.38999938964844,87.45999908447266,117.23999786376953,221.1300048828125,135.0800018310547,368.82000732421875,21.969999313354492,445.9200134277344,148.5500030517578,47.43000030517578,51.38999938964844,420.4800109863281,43.224998474121094,24.709999084472656,38.58000183105469,105.0,77.49500274658203,72.51000213623047,46.7400016784668,34.34000015258789,133.69000244140625,90.77999877929688,533438811.61499023,858231346.3745117,1468935413.0012512,1187950341.2841797,573280513.8450623,1242417486.442566,876069318.8293457,808545645.2674866,4602533582.629395,2410718760.6781006,7131577425.622559,443031627.15358734,17600596705.996704,2771022046.92688,161342632.03811646,346980136.8789673,445982123.6526489,337837943.07403564,816685237.7410889,1661918454.876709,935476500.0,436358861.4654541,638704353.8169861,222636649.9950409,809764675.5981445,1059212520.3430176,448126385.9741211,4599800,2414900,28396200,14590400,13864100,7466900,10016800,6896500,20813700,17846600,19336200,20165300,39470300,18653800,3401700,6751900,1060650,7815800,33050800,43077200,8909300,5630800,8808500,4763300,23580800,7922900,4936400
2021-08-16,116.02999877929688,356.57000732421875,51.2599983215332,81.0,40.65999984741211,167.22000122070312,87.48999786376953,117.5,219.07000732421875,135.16000366210938,368.9800109863281,22.100000381469727,446.9700012207031,148.91000366210938,47.040000915527344,50.97999954223633,421.1199951171875,43.0099983215332,24.2549991607666,38.47999954223633,105.36000061035156,77.84500122070312,72.93000030517578,46.790000915527344,34.54999923706055,135.2100067138672,90.36000061035156,428568403.49121094,1295989348.6206055,2369375524.416733,1554576300.0,846293170.8240509,1300386339.4927979,1102207742.087555,814051750.0,5273978984.326172,2054837535.6750488,12861499344.94934,299287045.1660156,32959567890.01465,2854738789.2059326,222673252.3338318,506052965.4560089,854615864.6508789,527878913.3995056,1170507451.499939,1847494042.0219421,1077948702.2445679,739044872.5891113,576373085.4118347,228297772.46704102,891272510.3187561,1136331938.4246826,601580740.0634766,3693600,3634600,46222700,19192300,20813900,7776500,12598100,6928100,24074400,15203000,34856900,13542400,73740000,19170900,4733700,9926500,2029388,12273400,48258400,48011800,10231100,9493800,7903100,4879200,25796600,8404200,6657600
2021-08-17,115.94000244140625,353.8299865722656,50.31999969482422,80.23999786376953,39.52000045776367,166.97000122070312,87.29000091552734,117.44000244140625,216.39999389648438,134.9199981689453,365.7300109863281,21.899999618530273,444.0400085449219,148.85000610351562,46.58000183105469,50.060001373291016,435.20001220703125,42.51499938964844,24.0049991607666,38.209999084472656,104.22000122070312,77.19999694824219,72.97000122070312,46.880001068115234,34.56999969482422,136.80999755859375,88.21499633789062,634099061.3525391,1776085000.5981445,3948258136.0549927,1890053149.6810913,1520168433.6082458,1186655798.675537,1612106652.9083252,914329139.0075684,7608948385.391235,2031342000.4318237,16382473539.120483,386762753.26309204,41150919347.891235,2102789151.223755,143750543.65081787,493741793.5447693,1414416577.2733154,634493850.8911133,1226852298.1082916,2002769460.0128174,1622694997.0062256,1470860661.856079,1143148039.1235352,230499589.25170898,796395996.9696045,1898170311.126709,976116577.4780273,5469200,5019600,78463000,23555000,38465800,7107000,18468400,7785500,35161500,15055900,44793900,17660400,92673900,14126900,3086100,9863000,3250038,14924000,51108200,52414800,15569900,19052600,15666000,4916800,23037200,13874500,11065200
2021-08-18,115.94999694824219,350.1199951171875,50.400001525878906,79.93000030517578,39.84000015258789,167.10000610351562,87.08999633789062,117.37999725341797,214.50999450683594,134.8300018310547,362.2099914550781,21.760000228881836,439.17999267578125,149.35000610351562,45.400001525878906,50.119998931884766,465.1199951171875,42.02000045776367,23.5049991607666,37.7400016784668,103.08000183105469,76.13500213623047,72.05999755859375,46.38999938964844,34.39500045776367,134.72999572753906,88.52999877929688,461701292.84820557,1413784540.2832031,2166937985.6048584,1309629076.0002136,1183024900.5310059,1286319136.984253,1057934439.5141602,824688384.703064,6242734213.1362915,1231618134.7259521,13960261269.662476,420222596.42009735,39241566787.56714,1963056480.2246094,263115708.8432312,461434782.1662903,1109529329.6322021,618231862.7349854,1323467781.746292,1492632162.3840332,1232331729.890442,1026391190.7989502,768822525.9521484,251967281.6848755,1080388238.3789062,1674383967.9031372,885140633.795166,3981900,4038000,42994800,16384700,29694400,7697900,12147600,7025800,29102300,9134600,38541900,19311700,89351900,13144000,5795500,9206600,2385469,14712800,56305800,39550400,11955100,13481200,10669200,5431500,31411200,12427700,9998200
2021-08-19,116.1500015258789,349.4800109863281,49.540000915527344,79.13999938964844,39.040000915527344,166.61000061035156,87.08000183105469,117.63999938964844,211.94000244140625,135.13999938964844,363.9599914550781,21.510000228881836,439.8599853515625,150.4499969482422,44.77000045776367,49.349998474121094,480.239990234375,41.64500045776367,22.895000457763672,37.459999084472656,102.36000061035156,76.87999725341797,72.63999938964844,46.779998779296875,34.53499984741211,135.33999633789062,87.96499633789062,532118001.99050903,1901940115.789795,3134653465.930176,2414980823.374939,1287882782.2021484,1155323727.2323608,1743925072.669983,734379460.1898193,8079131699.066162,2119211414.428711,17651841209.576416,358350150.8131027,40824372932.44629,2328108387.776184,269394523.75450134,795122240.4151917,2219633216.8640137,663663056.2950134,2272470744.4358826,1834090253.174591,1794340102.6992798,1483092027.015686,946905976.0437012,251914971.4263916,957413800.7698059,1579309485.2661133,997048047.4914551,4581300,5442200,63275200,30515300,32988800,6934300,20026700,6242600,38119900,15681600,48499400,16659700,92812200,15474300,6017300,16111900,4621925,15936200,99256200,48961300,17529700,19291000,13035600,5385100,27723000,11669200,11334600
2021-08-20,116.16000366210938,351.1600036621094,49.5,79.44999694824219,38.66999816894531,166.6999969482422,87.29000091552734,117.52999877929688,215.52000427246094,135.22999572753906,367.7300109863281,21.350000381469727,443.3599853515625,150.5500030517578,43.43000030517578,49.349998474121094,444.1600036621094,41.88999938964844,22.94499969482422,37.689998626708984,102.62999725341797,77.87000274658203,72.76000213623047,47.0,34.96500015258789,136.11000061035156,88.80999755859375,336608458.61206055,1192117980.432129,2211763950.0,1253260141.860962,1280116151.385498,1192571778.1677246,1465084104.3663025,765143798.0529785,6844807575.691223,1458063336.933899,14520187213.806152,345229506.1683655,31925776177.18506,1865073657.8063965,199630339.402771,547666543.0664062,950955006.8806458,585354095.4711914,1413127463.204956,1277638187.4473572,1206210357.7194214,1150093218.5653687,760669442.3332214,207772900.0,824530647.5982666,987165001.4266968,587780087.8417969,2897800,3394800,44682100,15774200,33103600,7154000,16784100,6510200,31759500,10782100,39486000,16170000,72008700,12388400,4596600,11097600,2141019,13973600,61587600,33898600,11753000,14769400,10454500,4420700,23581600,7252700,6618400
2021-08-23,116.16000366210938,353.45001220703125,50.25,80.19000244140625,39.41999816894531,168.72999572753906,87.55999755859375,117.55999755859375,219.6199951171875,135.3300018310547,373.2300109863281,21.8799991607666,447.260009765625,150.4499969482422,45.849998474121094,50.060001373291016,428.9599914550781,42.25,23.80500030517578,38.0,103.47000122070312,78.875,72.52999877929688,46.81999969482422,34.51499938964844,136.16000366210938,89.95500183105469,764948472.1160889,1261533783.569336,2284058475.0,1806263766.9921875,1189356532.7545166,1381983030.0064087,1920462182.4523926,465361250.33569336,5661539930.126953,1632661741.090393,12702771454.916382,385610917.2094345,24587224516.845703,1597026717.6055908,209928803.01361084,383524688.52119446,636887623.3131409,342039100.0,1397458259.9151611,1094681200.0,876494380.3405762,852039300.0,637865074.2645264,217886232.57980347,753490048.6755371,1153452239.0228271,619807953.616333,6585300,3569200,45453900,22524800,30171400,8190500,21933100,3958500,25778800,12064300,34034700,17623900,54973000,10615000,4578600,7661300,1484725,8095600,58704400,28807400,8471000,10802400,8794500,4653700,21830800,8471300,6890200
2021-08-24,115.98999786376953,353.739990234375,51.38999938964844,80.36000061035156,40.79999923706055,168.64999389648438,87.68000030517578,117.23999786376953,221.77999877929688,135.02000427246094,374.3699951171875,22.079999923706055,447.9700012207031,149.27999877929688,47.369998931884766,51.18000030517578,427.3599853515625,42.51499938964844,24.200000762939453,38.22999954223633,103.98999786376953,78.78500366210938,71.9800033569336,46.470001220703125,34.290000915527344,135.67999267578125,90.58999633789062,681487633.4487915,700900416.6503906,2635895848.6938477,1102772252.3757935,1522260211.5345001,762163052.4169922,1826207814.3562317,427890820.20339966,4142384639.199829,1860967216.8869019,8136145666.882324,394156702.6380539,17356463306.295776,2065423135.1104736,231255597.78556824,671911516.0064697,450351952.56347656,470181881.25,1098249274.6238708,1440403161.7527008,789616851.7791748,751372579.9255371,611412544.5144653,199439951.23901367,868600013.1912231,888446160.0402832,524661022.79052734,5875400,1981400,51292000,13722900,37310300,4519200,20828100,3649700,18677900,13782900,21732900,17851300,38744700,13835900,4881900,13128400,1053800,11059200,45382200,37677300,7593200,9537000,8494200,4291800,25331000,6548100,5791600
2021-08-25,115.7699966430664,354.17999267578125,51.45000076293945,80.38999938964844,40.459999084472656,167.47999572753906,87.7699966430664,116.77999877929688,222.55999755859375,134.6699981689453,374.79998779296875,22.09000015258789,448.9100036621094,148.0399932861328,47.810001373291016,51.22999954223633,418.0799865722656,42.709999084472656,24.385000228881836,38.68000030517578,104.66000366210938,78.73999786376953,71.86000061035156,46.41999816894531,34.35499954223633,135.30999755859375,90.94000244140625,631178021.697998,862322028.1677246,1300270144.2813873,1036339638.1317139,816559655.5229187,936012200.1220703,1675125493.9315796,686047458.8287354,4795722827.392578,2091909883.557129,7661623870.465088,338394503.33747864,18194187775.424194,2478752039.5843506,229550159.59358215,396048880.4611206,384934187.15682983,419600115.00549316,970952185.1135254,1852957678.6193848,984243606.439209,742549675.8544922,575411768.8873291,210913903.68041992,561010271.5248108,936142218.1091309,660824621.7407227,5452000,2434700,25272500,12891400,20181900,5588800,19085400,5874700,21548000,15533600,20441900,15318900,40529700,16743800,4801300,7730800,920719,9824400,39817600,47904800,9404200,9430400,8007400,4543600,16329800,6918500,7266600
2021-08-26,115.77999877929688,352.1600036621094,50.959999084472656,79.97000122070312,39.81999969482422,167.6699981689453,87.72000122070312,116.77999877929688,220.1999969482422,134.6300048828125,372.4200134277344,21.850000381469727,446.260009765625,148.4499969482422,47.47999954223633,50.810001373291016,436.0,42.415000915527344,24.014999389648438,38.4900016784668,104.19999694824219,78.24500274658203,71.52999877929688,46.45000076293945,34.27000045776367,134.77999877929688,90.0999984741211,564913770.0439453,1059614235.0189209,1479399349.421692,1353724183.6639404,1157133353.1318665,733036464.994812,1550547513.5772705,800013059.6374512,4928141991.700745,1975520302.6489258,10849823977.194214,343715801.0007858,25807037860.742188,2472790979.1656494,232860909.75494385,515218494.9253082,979250768.0,489545457.5668335,995791555.6915283,1481260771.5946198,1036904589.6316528,943368700.1144409,935469324.0356445,132907387.18299866,569971793.6134338,804919630.7098389,666217408.7173462,4879200,3008900,29030600,16927900,29059100,4371900,17676100,6850600,22380300,14673700,29133300,15730700,57829600,16657400,4904400,10140100,2245988,11541800,41465400,38484300,9951100,12056600,13078000,2861300,16631800,5972100,7394200
2021-08-27,116.0999984741211,354.57000732421875,51.59000015258789,80.69999694824219,40.13999938964844,170.19000244140625,87.95999908447266,117.16000366210938,226.41000366210938,135.3800048828125,376.0400085449219,22.329999923706055,450.25,149.4600067138672,48.150001525878906,51.45000076293945,413.6000061035156,42.974998474121094,24.655000686645508,39.0,104.91999816894531,79.0,71.77999877929688,46.83000183105469,34.2599983215332,134.6300048828125,90.91999816894531,643844151.5380859,1121753132.1716309,1700994531.0310364,2012318983.9019775,670863823.7991333,1708094940.5029297,1628992795.0447083,745219635.2935791,7697600509.506226,1579884656.9824219,10192451619.607544,853497257.0838928,34775103775.0,2299397365.2908325,197891691.27120972,303323479.49790955,689556411.7758179,445109249.1958618,1139125134.7248077,1501932900.0,1100002244.8028564,1113015200.0,655078624.8596191,118503319.63348389,719631264.7438049,1168480738.3789062,724159601.4160156,5545600,3163700,32971400,24935800,16713100,10036400,18519700,6360700,33998500,11670000,27104700,38222000,77235100,15384700,4109900,5895500,1667206,10357400,46202600,38511100,10484200,14088800,9126200,2530500,21005000,8679200,7964800
2021-08-30,116.2300033569336,354.0799865722656,51.70000076293945,80.68000030517578,40.20000076293945,169.35000610351562,88.06999969482422,117.38999938964844,225.47999572753906,135.61000061035156,380.260009765625,22.260000228881836,452.2300109863281,149.85000610351562,48.400001525878906,51.599998474121094,409.44000244140625,42.93000030517578,24.364999771118164,38.45000076293945,104.80000305175781,79.8499984741211,72.0999984741211,47.400001525878906,34.310001373291016,135.38999938964844,91.6050033569336,430748392.4407959,878826526.6723633,957427144.1287994,656896562.4847412,627099911.901474,638212433.001709,1025134796.4477539,768458414.0045166,4674944395.417786,1236749644.5663452,10379463148.55957,286005386.9407654,21868667533.270264,1587855619.6746826,177216605.58700562,703127379.2076111,483955626.24572754,386910920.75042725,775240689.7174835,1157210447.9618073,684155379.9224854,800639964.7003174,407062171.3851929,292448529.4143677,812851966.5351868,868824704.083252,674817417.729187,3706000,2482000,18518900,8142000,15599500,3768600,11640000,6546200,20733300,9119900,27295700,12848400,48357400,10596300,3661500,13626500,1181994,9012600,31817800,30096500,6528200,10026800,5645800,6169800,23691400,6417200,7366600
2021-08-31,116.05999755859375,353.9200134277344,52.40999984741211,80.63999938964844,40.939998626708984,169.69000244140625,88.08999633789062,117.16999816894531,225.9199981689453,135.3000030517578,379.95001220703125,22.139999389648438,451.55999755859375,148.8300018310547,48.040000915527344,52.22999954223633,407.8399963378906,42.80500030517578,24.200000762939453,38.400001525878906,104.51000213623047,79.43000030517578,72.26000213623047,47.68000030517578,34.27000045776367,135.2100067138672,91.82499694824219,785018217.4865723,1031252135.1257324,2265511340.404129,1511064564.5629883,1229788430.7479858,1075155855.46875,1688147880.8197021,869213914.4165039,4708127577.841187,2116727957.7438354,11257234951.672363,380807989.5019531,26777598167.22412,2271503019.946289,195508391.72592163,735382724.5548248,406570798.2692871,454109687.2375488,1303731481.1019897,1915246156.1050415,1005511632.5531006,1745156536.705017,580753637.1688843,231500705.48171997,773823464.3363953,1257331373.4329224,877461305.8380127,6763900,2913800,43226700,18738400,30038800,6336000,19163900,7418400,20839800,15644700,29628200,17200000,59300200,15262400,4069700,14079700,996888,10608800,53873200,49876200,9621200,21971000,8037000,4855300,22580200,9299100,9555800
